Building Name,Building Code,Name,Old Unit No,Unit Type,PREMISES NO,Rental Status,Property Service Type,Price,Building Segment,Unit Segment,
AL NAHDA 3 BLDG,F11,F11-810,810,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 3 BLDG,F11-810,
AL NAHDA 3 BLDG,F11,F11-901,901,1BHK,,LEASED,Property Rental," 	37,000.00 ",AL NAHDA 3 BLDG,F11-901,
AL NAHDA 3 BLDG,F11,F11-902,902,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 3 BLDG,F11-902,
AL NAHDA 3 BLDG,F11,F11-903,903,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 3 BLDG,F11-903,
AL NAHDA 3 BLDG,F11,F11-904,904,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 3 BLDG,F11-904,
AL NAHDA 3 BLDG,F11,F11-905,905,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 3 BLDG,F11-905,
AL NAHDA 3 BLDG,F11,F11-906,906,1BHK,,LEASED,Property Rental," 	37,000.00 ",AL NAHDA 3 BLDG,F11-906,
AL NAHDA 3 BLDG,F11,F11-907,907,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 3 BLDG,F11-907,
AL NAHDA 3 BLDG,F11,F11-908,908,3BHK,,LEASED,Property Rental," 	65,000.00 ",AL NAHDA 3 BLDG,F11-908,
AL NAHDA 3 BLDG,F11,F11-909,909,3BHK,,LEASED,Property Rental," 	65,000.00 ",AL NAHDA 3 BLDG,F11-909,
AL NAHDA 3 BLDG,F11,F11-910,910,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 3 BLDG,F11-910,
AL NAHDA 3 BLDG,F11,F11-SH01,SH01,SHOP,,LEASED,Property Rental," 	115,000.00 ",AL NAHDA 3 BLDG,F11-SH01,
AL NAHDA 3 BLDG,F11,F11-SH02,SH02,SHOP,,LEASED,Property Rental," 	97,000.00 ",AL NAHDA 3 BLDG,F11-SH02,
AL NAHDA 3 BLDG,F11,F11-SH03,SH03,SHOP,,LEASED,Property Rental," 	140,000.00 ",AL NAHDA 3 BLDG,F11-SH03,
AL NAHDA 3 BLDG,F11,F11-SH04,SH04,SHOP,,LEASED,Property Rental," 	92,000.00 ",AL NAHDA 3 BLDG,F11-SH04,
AL NAHDA 3 BLDG,F11,F11-SH05,SH05,SHOP,,LEASED,Property Rental," 	93,000.00 ",AL NAHDA 3 BLDG,F11-SH05,
AL NAHDA 4 BLDG,F12,F12-1001,1001,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-1001,
AL NAHDA 4 BLDG,F12,F12-1002,1002,2BHK,,BOOKED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-1002,
AL NAHDA 4 BLDG,F12,F12-1003,1003,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-1003,
AL NAHDA 4 BLDG,F12,F12-1004,1004,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-1004,
AL NAHDA 4 BLDG,F12,F12-1005,1005,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-1005,
AL NAHDA 4 BLDG,F12,F12-1006,1006,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-1006,
AL NAHDA 4 BLDG,F12,F12-1007,1007,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-1007,
AL NAHDA 4 BLDG,F12,F12-1008,1008,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-1008,
AL NAHDA 4 BLDG,F12,F12-1009,1009,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-1009,
AL NAHDA 4 BLDG,F12,F12-101,101,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-101,
AL NAHDA 4 BLDG,F12,F12-1010,1010,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-1010,
AL NAHDA 4 BLDG,F12,F12-102,102,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-102,
AL NAHDA 4 BLDG,F12,F12-103,103,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-103,
AL NAHDA 4 BLDG,F12,F12-104,104,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-104,
AL NAHDA 4 BLDG,F12,F12-105,105,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-105,
AL NAHDA 4 BLDG,F12,F12-106,106,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-106,
AL NAHDA 4 BLDG,F12,F12-107,107,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-107,
AL NAHDA 4 BLDG,F12,F12-108,108,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-108,
AL NAHDA 4 BLDG,F12,F12-109,109,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-109,
AL NAHDA 4 BLDG,F12,F12-110,110,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-110,
AL NAHDA 4 BLDG,F12,F12-1101,1101,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-1101,
AL NAHDA 4 BLDG,F12,F12-1102,1102,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-1102,
AL NAHDA 4 BLDG,F12,F12-1103,1103,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-1103,
AL NAHDA 4 BLDG,F12,F12-1104,1104,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-1104,
AL NAHDA 4 BLDG,F12,F12-1105,1105,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-1105,
AL NAHDA 4 BLDG,F12,F12-1106,1106,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-1106,
AL NAHDA 4 BLDG,F12,F12-1107,1107,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-1107,
AL NAHDA 4 BLDG,F12,F12-1108,1108,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-1108,
AL NAHDA 4 BLDG,F12,F12-201,201,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-201,
AL NAHDA 4 BLDG,F12,F12-202,202,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-202,
AL NAHDA 4 BLDG,F12,F12-203,203,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-203,
AL NAHDA 4 BLDG,F12,F12-204,204,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-204,
AL NAHDA 4 BLDG,F12,F12-205,205,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-205,
AL NAHDA 4 BLDG,F12,F12-206,206,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-206,
AL NAHDA 4 BLDG,F12,F12-207,207,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-207,
AL NAHDA 4 BLDG,F12,F12-208,208,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-208,
AL NAHDA 4 BLDG,F12,F12-209,209,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-209,
AL NAHDA 4 BLDG,F12,F12-210,210,3BHK,,VACANT,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-210,
AL NAHDA 4 BLDG,F12,F12-301,301,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-301,
AL NAHDA 4 BLDG,F12,F12-302,302,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-302,
AL NAHDA 4 BLDG,F12,F12-303,303,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-303,
AL NAHDA 4 BLDG,F12,F12-304,304,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-304,
AL NAHDA 4 BLDG,F12,F12-305,305,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-305,
AL NAHDA 4 BLDG,F12,F12-306,306,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-306,
AL NAHDA 4 BLDG,F12,F12-307,307,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-307,
AL NAHDA 4 BLDG,F12,F12-308,308,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-308,
AL NAHDA 4 BLDG,F12,F12-309,309,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-309,
AL NAHDA 4 BLDG,F12,F12-310,310,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-310,
AL NAHDA 4 BLDG,F12,F12-401,401,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-401,
AL NAHDA 4 BLDG,F12,F12-402,402,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-402,
AL NAHDA 4 BLDG,F12,F12-403,403,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-403,
AL NAHDA 4 BLDG,F12,F12-404,404,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-404,
AL NAHDA 4 BLDG,F12,F12-405,405,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-405,
AL NAHDA 4 BLDG,F12,F12-406,406,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-406,
AL NAHDA 4 BLDG,F12,F12-407,407,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-407,
AL NAHDA 4 BLDG,F12,F12-408,408,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-408,
AL NAHDA 4 BLDG,F12,F12-409,409,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-409,
AL NAHDA 4 BLDG,F12,F12-410,410,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-410,
AL NAHDA 4 BLDG,F12,F12-501,501,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-501,
AL NAHDA 4 BLDG,F12,F12-502,502,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-502,
AL NAHDA 4 BLDG,F12,F12-503,503,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-503,
AL NAHDA 4 BLDG,F12,F12-504,504,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-504,
AL NAHDA 4 BLDG,F12,F12-505,505,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-505,
AL NAHDA 4 BLDG,F12,F12-506,506,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-506,
AL NAHDA 4 BLDG,F12,F12-507,507,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-507,
AL NAHDA 4 BLDG,F12,F12-508,508,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-508,
AL NAHDA 4 BLDG,F12,F12-509,509,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-509,
AL NAHDA 4 BLDG,F12,F12-510,510,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-510,
AL NAHDA 4 BLDG,F12,F12-601,601,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-601,
AL NAHDA 4 BLDG,F12,F12-602,602,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-602,
AL NAHDA 4 BLDG,F12,F12-603,603,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-603,
AL NAHDA 4 BLDG,F12,F12-604,604,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-604,
AL NAHDA 4 BLDG,F12,F12-605,605,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-605,
AL NAHDA 4 BLDG,F12,F12-606,606,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-606,
AL NAHDA 4 BLDG,F12,F12-607,607,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-607,
AL NAHDA 4 BLDG,F12,F12-608,608,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-608,
AL NAHDA 4 BLDG,F12,F12-609,609,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-609,
AL NAHDA 4 BLDG,F12,F12-610,610,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-610,
AL NAHDA 4 BLDG,F12,F12-701,701,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-701,
AL NAHDA 4 BLDG,F12,F12-702,702,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-702,
AL NAHDA 4 BLDG,F12,F12-703,703,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-703,
AL NAHDA 4 BLDG,F12,F12-704,704,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-704,
AL NAHDA 4 BLDG,F12,F12-705,705,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-705,
AL NAHDA 4 BLDG,F12,F12-706,706,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-706,
AL NAHDA 4 BLDG,F12,F12-707,707,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-707,
AL NAHDA 4 BLDG,F12,F12-708,708,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-708,
AL NAHDA 4 BLDG,F12,F12-709,709,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-709,
AL NAHDA 4 BLDG,F12,F12-710,710,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-710,
AL NAHDA 4 BLDG,F12,F12-801,801,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-801,
AL NAHDA 4 BLDG,F12,F12-802,802,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-802,
AL NAHDA 4 BLDG,F12,F12-803,803,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-803,
AL NAHDA 4 BLDG,F12,F12-804,804,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-804,
AL NAHDA 4 BLDG,F12,F12-805,805,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-805,
AL NAHDA 4 BLDG,F12,F12-806,806,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-806,
AL NAHDA 4 BLDG,F12,F12-807,807,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-807,
AL NAHDA 4 BLDG,F12,F12-808,808,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-808,
AL NAHDA 4 BLDG,F12,F12-809,809,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-809,
AL NAHDA 4 BLDG,F12,F12-810,810,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-810,
AL NAHDA 4 BLDG,F12,F12-901,901,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-901,
AL NAHDA 4 BLDG,F12,F12-902,902,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-902,
AL NAHDA 4 BLDG,F12,F12-903,903,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-903,
AL NAHDA 4 BLDG,F12,F12-904,904,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-904,
AL NAHDA 4 BLDG,F12,F12-905,905,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-905,
AL NAHDA 4 BLDG,F12,F12-906,906,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-906,
AL NAHDA 4 BLDG,F12,F12-907,907,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-907,
AL NAHDA 4 BLDG,F12,F12-908,908,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-908,
AL NAHDA 4 BLDG,F12,F12-909,909,2BHK,,LEASED,Property Rental," 	47,000.00 ",AL NAHDA 4 BLDG,F12-909,
AL NAHDA 4 BLDG,F12,F12-910,910,3BHK,,LEASED,Property Rental," 	62,000.00 ",AL NAHDA 4 BLDG,F12-910,
NEW NAKHEEL BLDG,F13,F13-101,101,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-101,
NEW NAKHEEL BLDG,F13,F13-102,102,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-102,
NEW NAKHEEL BLDG,F13,F13-103,103,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-103,
NEW NAKHEEL BLDG,F13,F13-104,104,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-104,
NEW NAKHEEL BLDG,F13,F13-105,105,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-105,
NEW NAKHEEL BLDG,F13,F13-106,106,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-106,
NEW NAKHEEL BLDG,F13,F13-107,107,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-107,
NEW NAKHEEL BLDG,F13,F13-108,108,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-108,
NEW NAKHEEL BLDG,F13,F13-109,109,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-109,
NEW NAKHEEL BLDG,F13,F13-110,110,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-110,
NEW NAKHEEL BLDG,F13,F13-111,111,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-111,
NEW NAKHEEL BLDG,F13,F13-112,112,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-112,
NEW NAKHEEL BLDG,F13,F13-113,113,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-113,
NEW NAKHEEL BLDG,F13,F13-114,114,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-114,
NEW NAKHEEL BLDG,F13,F13-115,115,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-115,
NEW NAKHEEL BLDG,F13,F13-116,116,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-116,
NEW NAKHEEL BLDG,F13,F13-117,117,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-117,
NEW NAKHEEL BLDG,F13,F13-118,118,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-118,
NEW NAKHEEL BLDG,F13,F13-119,119,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-119,
NEW NAKHEEL BLDG,F13,F13-120,120,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-120,
NEW NAKHEEL BLDG,F13,F13-121,121,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-121,
NEW NAKHEEL BLDG,F13,F13-122,122,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-122,
NEW NAKHEEL BLDG,F13,F13-123,123,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-123,
NEW NAKHEEL BLDG,F13,F13-124,124,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-124,
NEW NAKHEEL BLDG,F13,F13-125,125,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-125,
NEW NAKHEEL BLDG,F13,F13-126,126,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-126,
NEW NAKHEEL BLDG,F13,F13-127,127,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-127,
NEW NAKHEEL BLDG,F13,F13-128,128,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-128,
NEW NAKHEEL BLDG,F13,F13-201,201,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-201,
NEW NAKHEEL BLDG,F13,F13-202,202,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-202,
NEW NAKHEEL BLDG,F13,F13-203,203,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-203,
NEW NAKHEEL BLDG,F13,F13-204,204,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-204,
NEW NAKHEEL BLDG,F13,F13-205,205,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-205,
NEW NAKHEEL BLDG,F13,F13-206,206,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-206,
NEW NAKHEEL BLDG,F13,F13-207,207,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-207,
NEW NAKHEEL BLDG,F13,F13-208,208,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-208,
NEW NAKHEEL BLDG,F13,F13-209,209,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-209,
NEW NAKHEEL BLDG,F13,F13-210,210,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-210,
NEW NAKHEEL BLDG,F13,F13-211,211,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-211,
NEW NAKHEEL BLDG,F13,F13-212,212,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-212,
NEW NAKHEEL BLDG,F13,F13-213,213,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-213,
NEW NAKHEEL BLDG,F13,F13-214,214,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-214,
NEW NAKHEEL BLDG,F13,F13-215,215,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-215,
NEW NAKHEEL BLDG,F13,F13-216,216,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-216,
NEW NAKHEEL BLDG,F13,F13-217,217,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-217,
NEW NAKHEEL BLDG,F13,F13-218,218,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-218,
NEW NAKHEEL BLDG,F13,F13-219,219,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-219,
NEW NAKHEEL BLDG,F13,F13-220,220,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-220,
NEW NAKHEEL BLDG,F13,F13-221,221,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-221,
NEW NAKHEEL BLDG,F13,F13-222,222,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-222,
NEW NAKHEEL BLDG,F13,F13-223,223,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-223,
NEW NAKHEEL BLDG,F13,F13-224,224,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-224,
NEW NAKHEEL BLDG,F13,F13-225,225,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-225,
NEW NAKHEEL BLDG,F13,F13-226,226,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-226,
NEW NAKHEEL BLDG,F13,F13-227,227,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-227,
NEW NAKHEEL BLDG,F13,F13-228,228,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-228,
NEW NAKHEEL BLDG,F13,F13-301,301,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-301,
NEW NAKHEEL BLDG,F13,F13-302,302,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-302,
NEW NAKHEEL BLDG,F13,F13-303,303,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-303,
NEW NAKHEEL BLDG,F13,F13-304,304,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-304,
NEW NAKHEEL BLDG,F13,F13-305,305,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-305,
NEW NAKHEEL BLDG,F13,F13-306,306,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-306,
NEW NAKHEEL BLDG,F13,F13-307,307,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-307,
NEW NAKHEEL BLDG,F13,F13-308,308,STUDIO,,LEASED,Property Rental," 	27,000.00 ",NEW NAKHEEL BLDG,F13-308,
